0,0
4EBP1pS65,2.2561862
RbpS807,2.4905136
MAPKpT202,1.6886573
MEKpS217,1.9098012
S6,2.428968
PAI-1,2.287221
AKTpS473,2.539557
AMPKpT172,1.0412979
b-Catenin,1.7992724
BIM,2.1388113
Caveolin,1.2941635
CyclinB1,2.8119738
CyclinD1,2.7660728
GSK3abpS21,1.8735814
GSKpS9,2.287832
IGFBP2,0.69629216
p38pT180,0.9427452
p53,1.2169816
p70S6KpT389,1.8439918
SRCpY527,1.2967684
STAT3pY705,1.2556742
TSC2pT1462,2.6768386
YAPpS127,1.5646547
ACC1,1.4501562
AKTpT308,2.3803675
AKT,1.424157
b-CateninpS,1.1466889
Fibronectin,0.5656463
HSP27,0.42265147
IGF1R-beta,0.7337431
IRS1,1.5370361
p27,1.1814293
c-Myc,1.6908984
SMAD3,1.917652
STAT3,0.8647936
STAT5,0.67330164
STAT5pY694,2.34077
COX2,1.4804173
PAX2,2.4425004
PLK1,1.5330718
YBIpS102,1.1495812
CHK2pT68,2.280411
S6pS235,4.9628296
S6pS240,3.6993096
4EBP1pT37,3.0880725
Caspase9,1.2130914
a-tubulin,0.8260118
ATMpS1981,0.75895447
ATR,0.7624079
BAK,1.7105228
BCL-XL,2.4307861
BCL2,0.3332064
bRAF,0.68460697
c-JUNpS73,0.7434958
Casp9cAsp31,0.54896164
CHK1pS345,0.18905611
cRAFV,0.8152333
EGFRV,1.3247582
ELK1pS383,1.5154272
ERa,1.1159334
GATA3,2.9808624
GSK3ab,0.6071635
mTORpS2448,1.812869
p21,0.9031614
STAT6pY641,1.1914288
TAZpS89,1.1391387
XRCC1,0.6143615
PCNA,2.1682003
PDK1pS241,0.62729055
PI3Kp85,1.0794138
PKCa,0.5314008
RAD51,2.3445878
SRCpY416,0.46001345
4EBP1pT70,1.5135007
ACCpS79,1.8207618
Collagenase,3.018033
CyclinE1,0.8361534
IRS1pS307,0.5171352
p38,1.2270298
SMAD3pS423,0.6160238
TSC2,1.9122581
SRC,1.3296955
G2M,1.0271267
G1arrest,0.9088982
G2arrest,3.1968381
Sarrest,2.52207
cellviab,3.630938
aMEK,-3.003727
aAKT,3.4482043
aHDAC,-0.88849413
aMDM2,0.99859226
aJAK,-0.006052513
aBRAFm,1.1779805
aPKC,1.4679222
aSTAT3,-0.7573238
amTOR,3.1296775
aPI3K,2.0574124
aCDK4,2.9096925
aSRC,0.7643006
