0,0
4EBP1pS65,2.233713
RbpS807,2.4933772
MAPKpT202,1.6989435
MEKpS217,1.894686
S6,2.4327621
PAI-1,2.2755005
AKTpS473,2.5512066
AMPKpT172,1.0517061
b-Catenin,1.8054862
BIM,2.1055567
Caveolin,1.2939602
CyclinB1,2.8150637
CyclinD1,2.7841861
GSK3abpS21,1.8763115
GSKpS9,2.2901363
IGFBP2,0.80688703
p38pT180,1.0964509
p53,1.2089367
p70S6KpT389,1.8252487
SRCpY527,1.4107667
STAT3pY705,1.2704302
TSC2pT1462,2.6846251
YAPpS127,1.5418482
ACC1,1.4469496
AKTpT308,2.3880153
AKT,1.4711089
b-CateninpS,1.1673052
Fibronectin,0.58470064
HSP27,0.55784124
IGF1R-beta,0.7931534
IRS1,1.5224397
p27,1.2144023
c-Myc,1.7223573
SMAD3,1.8959143
STAT3,0.92861354
STAT5,0.7741189
STAT5pY694,2.3281372
COX2,1.5250734
PAX2,2.3877523
PLK1,1.5319026
YBIpS102,1.2984899
CHK2pT68,2.2776678
S6pS235,5.0188913
S6pS240,3.7495103
4EBP1pT37,3.0842905
Caspase9,1.2165091
a-tubulin,0.88900304
ATMpS1981,0.8431397
ATR,0.8838203
BAK,1.7132419
BCL-XL,2.4278822
BCL2,0.47225523
bRAF,0.8096784
c-JUNpS73,0.86571735
Casp9cAsp31,0.6897418
CHK1pS345,0.19335222
cRAFV,0.9021722
EGFRV,1.334907
ELK1pS383,1.501032
ERa,1.126711
GATA3,2.9541018
GSK3ab,0.7056172
mTORpS2448,1.7882767
p21,0.955265
STAT6pY641,1.2177631
TAZpS89,1.161158
XRCC1,0.7061325
PCNA,2.1693652
PDK1pS241,0.73385316
PI3Kp85,1.1502879
PKCa,0.6624394
RAD51,2.313633
SRCpY416,0.5861859
4EBP1pT70,1.5156429
ACCpS79,1.7908273
Collagenase,3.0163229
CyclinE1,0.8455064
IRS1pS307,0.6731576
p38,1.2272284
SMAD3pS423,0.72713494
TSC2,1.9043944
SRC,1.4179376
G2M,1.1064686
G1arrest,1.0315396
G2arrest,3.2092767
Sarrest,2.5351975
cellviab,3.7083282
aMEK,-3.0503178
aAKT,3.440548
aHDAC,-0.9981994
aMDM2,1.0045593
aJAK,-0.00814209
aBRAFm,1.1631283
aPKC,1.4864218
aSTAT3,-0.7479033
amTOR,3.1431262
aPI3K,2.0409193
aCDK4,2.9351127
aSRC,0.80337155
