0,0
4EBP1pS65,2.0959857
RbpS807,1.6136042
MAPKpT202,1.9429058
MEKpS217,2.3781128
S6,2.1309257
PAI-1,2.0014825
AKTpS473,2.8216
AMPKpT172,1.5317419
b-Catenin,1.991775
BIM,1.759059
Caveolin,2.0442526
CyclinB1,2.7243817
CyclinD1,2.455013
GSK3abpS21,1.4842134
GSKpS9,2.0471165
IGFBP2,1.983046
p38pT180,1.8130461
p53,1.7276334
p70S6KpT389,2.1518788
SRCpY527,1.8835893
STAT3pY705,1.6580678
TSC2pT1462,1.8403339
YAPpS127,2.1460395
ACC1,1.9751898
AKTpT308,1.827952
AKT,2.1617537
b-CateninpS,1.771625
Fibronectin,0.9587644
HSP27,1.9066579
IGF1R-beta,1.1790582
IRS1,2.0598383
p27,2.0123637
c-Myc,2.9515288
SMAD3,1.9712654
STAT3,2.1512706
STAT5,2.2472262
STAT5pY694,2.0194554
COX2,2.0796812
PAX2,2.1901507
PLK1,1.6252998
YBIpS102,2.1585014
CHK2pT68,1.7722005
S6pS235,3.5916488
S6pS240,2.5113173
4EBP1pT37,3.145856
Caspase9,2.1366456
a-tubulin,1.4780942
ATMpS1981,1.7724783
ATR,1.9333887
BAK,1.9167354
BCL-XL,1.701768
BCL2,1.8368741
bRAF,1.9884831
c-JUNpS73,1.7428582
Casp9cAsp31,2.0519235
CHK1pS345,2.080135
cRAFV,2.1725128
EGFRV,2.0027695
ELK1pS383,1.535384
ERa,1.4397447
GATA3,2.7271814
GSK3ab,1.9935155
mTORpS2448,1.4104865
p21,1.8799894
STAT6pY641,1.9621729
TAZpS89,1.7320455
XRCC1,2.0501204
PCNA,1.7548336
PDK1pS241,1.2769706
PI3Kp85,1.5568438
PKCa,2.0855255
RAD51,1.4884048
SRCpY416,2.1517136
4EBP1pT70,1.3360329
ACCpS79,2.1621912
Collagenase,2.4190345
CyclinE1,1.5518533
IRS1pS307,2.1585803
p38,2.030072
SMAD3pS423,1.775294
TSC2,2.1193523
SRC,2.116811
G2M,3.2833173
G1arrest,2.8762317
G2arrest,2.285096
Sarrest,3.2176769
cellviab,4.0982375
aMEK,2.9624858
aAKT,2.8186045
aHDAC,3.5568388
aMDM2,2.7537928
aJAK,8.876612
aBRAFm,2.0796824
aPKC,3.1860266
aSTAT3,7.3807774
amTOR,1.8074864
aPI3K,2.2596834
aCDK4,2.6990943
aSRC,2.0350878
