0,0
4EBP1pS65,2.2121532
RbpS807,2.5030303
MAPKpT202,1.6707606
MEKpS217,1.9120394
S6,2.408862
PAI-1,2.2698708
AKTpS473,2.5174472
AMPKpT172,0.9548744
b-Catenin,1.7505608
BIM,2.1715603
Caveolin,1.2690058
CyclinB1,2.8012104
CyclinD1,2.7490969
GSK3abpS21,1.8715607
GSKpS9,2.271065
IGFBP2,0.64382446
p38pT180,0.87106323
p53,1.2193403
p70S6KpT389,1.8563497
SRCpY527,1.141169
STAT3pY705,1.1603326
TSC2pT1462,2.6939182
YAPpS127,1.5671126
ACC1,1.471434
AKTpT308,2.3819554
AKT,1.3925314
b-CateninpS,1.1156889
Fibronectin,0.51219344
HSP27,0.12918796
IGF1R-beta,0.65143794
IRS1,1.5142895
p27,1.094731
c-Myc,1.6588417
SMAD3,1.9150839
STAT3,0.83627415
STAT5,0.6837775
STAT5pY694,2.3559337
COX2,1.3425897
PAX2,2.5031378
PLK1,1.5175449
YBIpS102,0.96336
CHK2pT68,2.2852023
S6pS235,4.8644104
S6pS240,3.6015236
4EBP1pT37,3.102505
Caspase9,1.2076344
a-tubulin,0.74945855
ATMpS1981,0.6969445
ATR,0.701236
BAK,1.679031
BCL-XL,2.4076838
BCL2,0.06761736
bRAF,0.54148597
c-JUNpS73,0.6893229
Casp9cAsp31,0.449864
CHK1pS345,0.17866641
cRAFV,0.75231206
EGFRV,1.2927859
ELK1pS383,1.4995328
ERa,1.1345252
GATA3,2.9946482
GSK3ab,0.5279302
mTORpS2448,1.8373264
p21,0.8969788
STAT6pY641,1.1404179
TAZpS89,1.1161611
XRCC1,0.54368526
PCNA,2.1139228
PDK1pS241,0.6050916
PI3Kp85,1.0835801
PKCa,0.43719497
RAD51,2.409334
SRCpY416,0.30177587
4EBP1pT70,1.5196517
ACCpS79,1.8174826
Collagenase,3.0031188
CyclinE1,0.7301142
IRS1pS307,0.29192683
p38,1.218281
SMAD3pS423,0.50035226
TSC2,1.8931128
SRC,1.2918614
G2M,0.911336
G1arrest,0.71422356
G2arrest,3.1781337
Sarrest,2.4939556
cellviab,3.5039816
aMEK,-2.831894
aAKT,3.507495
aHDAC,-0.724841
aMDM2,0.9912708
aJAK,-0.0011186153
aBRAFm,1.1960149
aPKC,1.4280872
aSTAT3,-0.75712436
amTOR,3.1064956
aPI3K,2.0767717
aCDK4,2.8133185
aSRC,0.68846965
